Frequency,ChronicIllness,postcode
7,Lipids,5373
3,Lipids,5374
3,Lipids,5381
1,Lipids,5400
2,Lipids,5401
1,Lipids,5407
1,Lipids,5410
1,Lipids,5411
2,Lipids,5412
3,Lipids,5413
1,Lipids,5414
2,Lipids,5415
3,Lipids,5416
29,Lipids,5417
2,Lipids,5418
4,Lipids,5419
5,Lipids,5422
1,Lipids,5431
3,Lipids,5440
2,Lipids,5451
3,Lipids,5452
22,Lipids,5453
1,Lipids,5454
1,Lipids,5455
1,Lipids,5460
2,Lipids,5461
1,Lipids,5462
3,Lipids,5464
1,Lipids,5470
1,Lipids,5471
1,Lipids,5472
2,Lipids,5473
1,Lipids,5480
2,Lipids,5481
1,Lipids,5483
1,Lipids,5485
6,Lipids,5491
14,Lipids,5495
16,Lipids,5501
3,Lipids,5502
2,Lipids,5520
2,Lipids,5521
138,Lipids,5522
7,Lipids,5523
365,Lipids,5540
3,Lipids,5552
1,Lipids,5554
8,Lipids,5555
3,Lipids,5556
3,Lipids,5558
4,Lipids,5560
8,Lipids,5570
15,Lipids,5571
7,Lipids,5573
60,Lipids,5575
9,Lipids,5576
32,Lipids,5577
5,Lipids,5581
5,Lipids,5582
20,Lipids,5583
21,Lipids,5600
4,Lipids,5605
12,Lipids,5606
5,Lipids,5607
10,Lipids,5608
1,Lipids,5609
3,Lipids,5631
2,Lipids,5633
1,Lipids,5641
1,Lipids,5652
2,Lipids,5680
1,Lipids,5690
9,Lipids,5700
1,Lipids,5720
1,Lipids,5723
1,Lipids,5725
1,Lipids,5731
1,Lipids,5991
44,Lipids,6000
23,Lipids,6003
37,Lipids,6004
28,Lipids,6005
94,Lipids,6006
38,Lipids,6007
75,Lipids,6008
270,Lipids,6009
195,Lipids,6010
48,Lipids,6011
65,Lipids,6012
137,Lipids,6014
118,Lipids,6015
38,Lipids,6016
24,Lipids,6017
257,Lipids,6018
48,Lipids,6019
249,Lipids,6020
250,Lipids,6021
18,Lipids,6022
115,Lipids,6023
90,Lipids,6024
513,Lipids,6025
739,Lipids,6026
260,Lipids,6027
61,Lipids,6028
6,Lipids,6029
110,Lipids,6030
119,Lipids,6031
1,Lipids,6032
3,Lipids,6033
1,Lipids,6034
21,Lipids,6035
30,Lipids,6036
7,Lipids,6037
3,Lipids,6038
5,Lipids,6041
1,Lipids,6042
2,Lipids,6043
120,Lipids,6050
29,Lipids,6051
165,Lipids,6052
65,Lipids,6053
45,Lipids,6054
99,Lipids,6055
223,Lipids,6056
179,Lipids,6057
34,Lipids,6058
73,Lipids,6059
134,Lipids,6060
87,Lipids,6061
215,Lipids,6062
21,Lipids,6063
69,Lipids,6064
602,Lipids,6065
22,Lipids,6066
30,Lipids,6069
4,Lipids,6070
3,Lipids,6071
6,Lipids,6073
1,Lipids,6074
134,Lipids,6076
1,Lipids,6077
1,Lipids,6079
9,Lipids,6081
9,Lipids,6082
7,Lipids,6083
18,Lipids,6084
1,Lipids,6099
9,Lipids,6100
6,Lipids,6101
61,Lipids,6102
11,Lipids,6103
16,Lipids,6104
11,Lipids,6105
14,Lipids,6107
34,Lipids,6108
10,Lipids,6109
104,Lipids,6110
46,Lipids,6111
87,Lipids,6112
1,Lipids,6113
1,Lipids,6115
13,Lipids,6121
40,Lipids,6122
4,Lipids,6123
6,Lipids,6124
12,Lipids,6125
2,Lipids,6126
6,Lipids,6147
8,Lipids,6148
38,Lipids,6149
213,Lipids,6150
21,Lipids,6151
19,Lipids,6152
193,Lipids,6153
84,Lipids,6154
104,Lipids,6155
314,Lipids,6156
149,Lipids,6157
54,Lipids,6158
16,Lipids,6159
28,Lipids,6160
105,Lipids,6162
214,Lipids,6163
71,Lipids,6164
14,Lipids,6166
281,Lipids,6167
59,Lipids,6168
80,Lipids,6169
63,Lipids,6170
196,Lipids,6171
4,Lipids,6172
69,Lipids,6173
12,Lipids,6174
19,Lipids,6175
1,Lipids,6176
6,Lipids,6180
4,Lipids,6181
1,Lipids,6202
6,Lipids,6207
43,Lipids,6208
13,Lipids,6209
1257,Lipids,6210
14,Lipids,6211
1,Lipids,6213
1,Lipids,6214
19,Lipids,6215
1,Lipids,6216
2,Lipids,6218
5,Lipids,6220
9,Lipids,6225
1,Lipids,6226
1,Lipids,6227
276,Lipids,6230
2,Lipids,6231
10,Lipids,6232
15,Lipids,6233
1,Lipids,6234
1,Lipids,6235
5,Lipids,6236
10,Lipids,6237
1,Lipids,6238
230,Lipids,6239
3,Lipids,6240
2,Lipids,6244
3,Lipids,6251
1,Lipids,6252
3,Lipids,6253
15,Lipids,6254
155,Lipids,6255
1,Lipids,6256
6,Lipids,6258
2,Lipids,6262
2,Lipids,6271
12,Lipids,6280
4,Lipids,6281
1,Lipids,6284
7,Lipids,6285
2,Lipids,6288
4,Lipids,6290
2,Lipids,6302
2,Lipids,6304
4,Lipids,6308
1,Lipids,6312
1,Lipids,6315
2,Lipids,6317
2,Lipids,6320
1,Lipids,6322
1,Lipids,6323
1,Lipids,6324
91,Lipids,6330
3,Lipids,6333
34,Lipids,6335
2,Lipids,6336
2,Lipids,6337
1,Lipids,6343
1,Lipids,6352
1,Lipids,6355
3,Lipids,6369
1,Lipids,6372
1,Lipids,6375
41,Lipids,6390
7,Lipids,6391
1,Lipids,6392
1,Lipids,6395
1,Lipids,6396
2,Lipids,6398
4,Lipids,6401
3,Lipids,6410
3,Lipids,6429
52,Lipids,6430
1,Lipids,6431
19,Lipids,6432
6,Lipids,6442
1,Lipids,6443
2,Lipids,6446
4,Lipids,6448
130,Lipids,6450
1,Lipids,6460
1,Lipids,6472
1,Lipids,6487
5,Lipids,6501
2,Lipids,6503
3,Lipids,6507
3,Lipids,6510
1,Lipids,6516
1,Lipids,6518
8,Lipids,6525
1,Lipids,6528
19,Lipids,6530
2,Lipids,6535
1,Lipids,6536
6,Lipids,6556
3,Lipids,6558
3,Lipids,6560
3,Lipids,6562
1,Lipids,6564
1,Lipids,6612
2,Lipids,6616
2,Lipids,6620
1,Lipids,6623
2,Lipids,6630
1,Lipids,6638
152,Lipids,6701
1,Lipids,6705
3,Lipids,6707
6,Lipids,6714
5,Lipids,6721
57,Lipids,6722
2,Lipids,6724
14,Lipids,6725
2,Lipids,6726
26,Lipids,6728
4,Lipids,6743
1,Lipids,6753
1,Lipids,6760
1,Lipids,6770
1,Lipids,6901
2,Lipids,6909
2,Lipids,6912
1,Lipids,6935
1,Lipids,6936
1,Lipids,6943
1,Lipids,6951
1,Lipids,6959
1,Lipids,6966
1,Lipids,6989
252,Lipids,7000
2,Lipids,7001
105,Lipids,7004
113,Lipids,7005
7,Lipids,7007
285,Lipids,7008
54,Lipids,7009
78,Lipids,7010
520,Lipids,7011
11,Lipids,7012
53,Lipids,7015
41,Lipids,7016
53,Lipids,7017
844,Lipids,7018
100,Lipids,7019
53,Lipids,7020
88,Lipids,7021
12,Lipids,7022
5,Lipids,7023
9,Lipids,7024
8,Lipids,7025
2,Lipids,7026
8,Lipids,7027
320,Lipids,7030
21,Lipids,7050
1,Lipids,7051
10,Lipids,7052
54,Lipids,7053
24,Lipids,7054
1,Lipids,7071
1,Lipids,7100
31,Lipids,7109
3,Lipids,7112
8,Lipids,7116
75,Lipids,7117
6,Lipids,7120
332,Lipids,7140
8,Lipids,7150
1,Lipids,7154
1,Lipids,7155
1,Lipids,7162
1,Lipids,7163
110,Lipids,7170
17,Lipids,7171
8,Lipids,7172
23,Lipids,7173
4,Lipids,7177
5,Lipids,7179
7,Lipids,7180
10,Lipids,7182
44,Lipids,7184
8,Lipids,7185
6,Lipids,7186
6,Lipids,7187
331,Lipids,7190
1,Lipids,7203
1,Lipids,7209
4,Lipids,7210
4,Lipids,7211
62,Lipids,7212
5,Lipids,7213
2,Lipids,7214
138,Lipids,7215
254,Lipids,7216
506,Lipids,7248
210,Lipids,7249
1052,Lipids,7250
74,Lipids,7252
336,Lipids,7253
7,Lipids,7254
110,Lipids,7256
1,Lipids,7257
9,Lipids,7258
13,Lipids,7259
112,Lipids,7260
9,Lipids,7261
105,Lipids,7262
17,Lipids,7263
10,Lipids,7264
6,Lipids,7265
8,Lipids,7267
6,Lipids,7268
15,Lipids,7270
4,Lipids,7275
36,Lipids,7277
16,Lipids,7290
9,Lipids,7291
2,Lipids,7292
163,Lipids,7300
258,Lipids,7301
68,Lipids,7302
22,Lipids,7303
379,Lipids,7304
42,Lipids,7305
192,Lipids,7306
352,Lipids,7307
457,Lipids,7310
147,Lipids,7315
48,Lipids,7316
727,Lipids,7320
116,Lipids,7321
363,Lipids,7322
529,Lipids,7325
351,Lipids,7330
15,Lipids,7331
1,Lipids,7360
1,Lipids,7409
1,Lipids,7468
1,Lipids,7470
1,Lipids,7647
1,Lipids,7670
1,Lipids,7726
1,Lipids,7766
1,Osteoporosis,226
1,Osteoporosis,258
5,Osteoporosis,303
3,Osteoporosis,810
1,Osteoporosis,830
1,Osteoporosis,832
2,Osteoporosis,870
1,Osteoporosis,871
43,Osteoporosis,2100
23,Osteoporosis,2101
7,Osteoporosis,2102
34,Osteoporosis,2103
15,Osteoporosis,2104
2,Osteoporosis,2105
5,Osteoporosis,2106
6,Osteoporosis,2107
2,Osteoporosis,2108
19,Osteoporosis,2110
9,Osteoporosis,2111
77,Osteoporosis,2112
35,Osteoporosis,2113
26,Osteoporosis,2114
23,Osteoporosis,2115
20,Osteoporosis,2116
62,Osteoporosis,2117
67,Osteoporosis,2118
19,Osteoporosis,2119
42,Osteoporosis,2120
46,Osteoporosis,2121
29,Osteoporosis,2122
38,Osteoporosis,2125
51,Osteoporosis,2126
3,Osteoporosis,2127
13,Osteoporosis,2130
38,Osteoporosis,2131
20,Osteoporosis,2132
15,Osteoporosis,2133
21,Osteoporosis,2134
19,Osteoporosis,2135
14,Osteoporosis,2136
36,Osteoporosis,2137
6,Osteoporosis,2138
4,Osteoporosis,2140
32,Osteoporosis,2141
36,Osteoporosis,2142
23,Osteoporosis,2143
38,Osteoporosis,2144
238,Osteoporosis,2145
18,Osteoporosis,2146
135,Osteoporosis,2147
171,Osteoporosis,2148
4,Osteoporosis,2149
26,Osteoporosis,2150
28,Osteoporosis,2151
16,Osteoporosis,2152
60,Osteoporosis,2153
26,Osteoporosis,2154
45,Osteoporosis,2155
10,Osteoporosis,2156
1,Osteoporosis,2157
7,Osteoporosis,2158
1,Osteoporosis,2159
164,Osteoporosis,2160
67,Osteoporosis,2161
69,Osteoporosis,2162
37,Osteoporosis,2163
77,Osteoporosis,2164
89,Osteoporosis,2165
183,Osteoporosis,2166
37,Osteoporosis,2167
89,Osteoporosis,2168
267,Osteoporosis,2170
34,Osteoporosis,2171
7,Osteoporosis,2173
11,Osteoporosis,2175
127,Osteoporosis,2176
24,Osteoporosis,2177
15,Osteoporosis,2178
17,Osteoporosis,2179
30,Osteoporosis,2190
5,Osteoporosis,2191
25,Osteoporosis,2192
24,Osteoporosis,2193
65,Osteoporosis,2194
36,Osteoporosis,2195
41,Osteoporosis,2196
46,Osteoporosis,2197
22,Osteoporosis,2198
25,Osteoporosis,2199
52,Osteoporosis,2200
1,Osteoporosis,2201
51,Osteoporosis,2203
16,Osteoporosis,2204
15,Osteoporosis,2205
56,Osteoporosis,2206
45,Osteoporosis,2207
53,Osteoporosis,2208
49,Osteoporosis,2209
30,Osteoporosis,2210
60,Osteoporosis,2211
23,Osteoporosis,2212
52,Osteoporosis,2213
7,Osteoporosis,2214
1,Osteoporosis,2215
36,Osteoporosis,2216
45,Osteoporosis,2217
8,Osteoporosis,2218
41,Osteoporosis,2219
32,Osteoporosis,2220
37,Osteoporosis,2221
10,Osteoporosis,2222
47,Osteoporosis,2223
15,Osteoporosis,2224
6,Osteoporosis,2225
10,Osteoporosis,2226
33,Osteoporosis,2227
47,Osteoporosis,2228
71,Osteoporosis,2229
56,Osteoporosis,2230
2,Osteoporosis,2231
38,Osteoporosis,2232
116,Osteoporosis,2233
10,Osteoporosis,2234
143,Osteoporosis,2250
36,Osteoporosis,2251
80,Osteoporosis,2256
61,Osteoporosis,2257
10,Osteoporosis,2258
124,Osteoporosis,2259
31,Osteoporosis,2260
114,Osteoporosis,2261
18,Osteoporosis,2262
55,Osteoporosis,2263
124,Osteoporosis,2264
38,Osteoporosis,2265
2,Osteoporosis,2267
116,Osteoporosis,2280
15,Osteoporosis,2281
57,Osteoporosis,2282
60,Osteoporosis,2283
34,Osteoporosis,2284
31,Osteoporosis,2285
1,Osteoporosis,2286
73,Osteoporosis,2287
17,Osteoporosis,2289
85,Osteoporosis,2290
32,Osteoporosis,2291
6,Osteoporosis,2292
6,Osteoporosis,2293
3,Osteoporosis,2294
57,Osteoporosis,2295
3,Osteoporosis,2296
3,Osteoporosis,2297
41,Osteoporosis,2298
13,Osteoporosis,2299
8,Osteoporosis,2300
1,Osteoporosis,2301
28,Osteoporosis,2303
29,Osteoporosis,2304
24,Osteoporosis,2305
3,Osteoporosis,2306
1,Osteoporosis,2307
3,Osteoporosis,2311
2,Osteoporosis,2312
8,Osteoporosis,2315
9,Osteoporosis,2316
14,Osteoporosis,2317
37,Osteoporosis,2318
76,Osteoporosis,2320
22,Osteoporosis,2321
83,Osteoporosis,2322
39,Osteoporosis,2323
19,Osteoporosis,2324
87,Osteoporosis,2325
8,Osteoporosis,2326
4,Osteoporosis,2327
9,Osteoporosis,2330
9,Osteoporosis,2333
2,Osteoporosis,2334
6,Osteoporosis,2335
8,Osteoporosis,2336
1,Osteoporosis,2337
11,Osteoporosis,2338
110,Osteoporosis,2340
1,Osteoporosis,2341
1,Osteoporosis,2342
1,Osteoporosis,2343
2,Osteoporosis,2344
3,Osteoporosis,2346
18,Osteoporosis,2347
33,Osteoporosis,2350
3,Osteoporosis,2352
41,Osteoporosis,2354
15,Osteoporosis,2357
4,Osteoporosis,2358
5,Osteoporosis,2360
1,Osteoporosis,2361
2,Osteoporosis,2365
33,Osteoporosis,2370
9,Osteoporosis,2371
1,Osteoporosis,2379
34,Osteoporosis,2380
3,Osteoporosis,2381
11,Osteoporosis,2388
45,Osteoporosis,2390
2,Osteoporosis,2397
1,Osteoporosis,2399
5,Osteoporosis,2400
1,Osteoporosis,2404
1,Osteoporosis,2415
11,Osteoporosis,2420
8,Osteoporosis,2423
1,Osteoporosis,2425
1,Osteoporosis,2426
1,Osteoporosis,2427
60,Osteoporosis,2428
5,Osteoporosis,2429
31,Osteoporosis,2430
5,Osteoporosis,2431
88,Osteoporosis,2440
9,Osteoporosis,2441
48,Osteoporosis,2444
14,Osteoporosis,2447
17,Osteoporosis,2448
16,Osteoporosis,2449
76,Osteoporosis,2450
73,Osteoporosis,2452
2,Osteoporosis,2453
29,Osteoporosis,2454
31,Osteoporosis,2455
58,Osteoporosis,2456
133,Osteoporosis,2460
10,Osteoporosis,2461
10,Osteoporosis,2462
49,Osteoporosis,2463
68,Osteoporosis,2464
2,Osteoporosis,2465
2,Osteoporosis,2466
8,Osteoporosis,2469
118,Osteoporosis,2470
1,Osteoporosis,2471
1,Osteoporosis,2472
31,Osteoporosis,2473
3,Osteoporosis,2474
5,Osteoporosis,2477
38,Osteoporosis,2478
1,Osteoporosis,2479
70,Osteoporosis,2480
2,Osteoporosis,2481
1,Osteoporosis,2482
7,Osteoporosis,2483
20,Osteoporosis,2484
27,Osteoporosis,2485
160,Osteoporosis,2486
41,Osteoporosis,2487
8,Osteoporosis,2488
10,Osteoporosis,2489
52,Osteoporosis,2500
25,Osteoporosis,2502
8,Osteoporosis,2505
6,Osteoporosis,2506
1,Osteoporosis,2508
13,Osteoporosis,2515
11,Osteoporosis,2516
44,Osteoporosis,2517
9,Osteoporosis,2518
4,Osteoporosis,2519
28,Osteoporosis,2525
11,Osteoporosis,2526
8,Osteoporosis,2527
32,Osteoporosis,2528
72,Osteoporosis,2529
79,Osteoporosis,2530
24,Osteoporosis,2533
1,Osteoporosis,2534
13,Osteoporosis,2535
107,Osteoporosis,2536
51,Osteoporosis,2537
8,Osteoporosis,2538
108,Osteoporosis,2539
59,Osteoporosis,2540
67,Osteoporosis,2541
6,Osteoporosis,2545
53,Osteoporosis,2546
78,Osteoporosis,2548
7,Osteoporosis,2549
4,Osteoporosis,2550
1,Osteoporosis,2551
3,Osteoporosis,2556
11,Osteoporosis,2557
8,Osteoporosis,2558
1,Osteoporosis,2559
102,Osteoporosis,2560
1,Osteoporosis,2563
13,Osteoporosis,2564
6,Osteoporosis,2565
50,Osteoporosis,2566
12,Osteoporosis,2567
3,Osteoporosis,2568
1,Osteoporosis,2569
98,Osteoporosis,2570
29,Osteoporosis,2571
6,Osteoporosis,2572
5,Osteoporosis,2573
5,Osteoporosis,2574
62,Osteoporosis,2575
74,Osteoporosis,2576
64,Osteoporosis,2577
21,Osteoporosis,2578
20,Osteoporosis,2579
87,Osteoporosis,2580
3,Osteoporosis,2581
21,Osteoporosis,2582
19,Osteoporosis,2586
1,Osteoporosis,2587
3,Osteoporosis,2588
43,Osteoporosis,2590
13,Osteoporosis,2594
135,Osteoporosis,2620
5,Osteoporosis,2621
14,Osteoporosis,2622
1,Osteoporosis,2626
8,Osteoporosis,2627
9,Osteoporosis,2628
2,Osteoporosis,2629
38,Osteoporosis,2630
2,Osteoporosis,2631
1,Osteoporosis,2633
86,Osteoporosis,2640
19,Osteoporosis,2641
1,Osteoporosis,2642
13,Osteoporosis,2643
5,Osteoporosis,2644
26,Osteoporosis,2646
14,Osteoporosis,2647
21,Osteoporosis,2648
254,Osteoporosis,2650
4,Osteoporosis,2651
18,Osteoporosis,2652
1,Osteoporosis,2653
3,Osteoporosis,2656
30,Osteoporosis,2663
6,Osteoporosis,2665
36,Osteoporosis,2666
5,Osteoporosis,2668
1,Osteoporosis,2669
2,Osteoporosis,2671
1,Osteoporosis,2672
128,Osteoporosis,2680
4,Osteoporosis,2681
1,Osteoporosis,2690
50,Osteoporosis,2700
12,Osteoporosis,2701
1,Osteoporosis,2703
4,Osteoporosis,2705
1,Osteoporosis,2706
1,Osteoporosis,2707
9,Osteoporosis,2710
33,Osteoporosis,2711
17,Osteoporosis,2712
14,Osteoporosis,2713
33,Osteoporosis,2714
5,Osteoporosis,2720
1,Osteoporosis,2722
1,Osteoporosis,2725
2,Osteoporosis,2726
7,Osteoporosis,2729
55,Osteoporosis,2731
3,Osteoporosis,2733
1,Osteoporosis,2736
1,Osteoporosis,2740
61,Osteoporosis,2745
80,Osteoporosis,2747
6,Osteoporosis,2748
34,Osteoporosis,2749
175,Osteoporosis,2750
1,Osteoporosis,2751
7,Osteoporosis,2752
60,Osteoporosis,2753
12,Osteoporosis,2754
84,Osteoporosis,2756
3,Osteoporosis,2757
9,Osteoporosis,2758
17,Osteoporosis,2759
95,Osteoporosis,2760
17,Osteoporosis,2761
9,Osteoporosis,2762
25,Osteoporosis,2763
32,Osteoporosis,2765
48,Osteoporosis,2766
47,Osteoporosis,2767
26,Osteoporosis,2768
2,Osteoporosis,2769
146,Osteoporosis,2770
4,Osteoporosis,2773
34,Osteoporosis,2774
3,Osteoporosis,2775
21,Osteoporosis,2776
66,Osteoporosis,2777
5,Osteoporosis,2778
14,Osteoporosis,2779
15,Osteoporosis,2780
27,Osteoporosis,2782
5,Osteoporosis,2783
27,Osteoporosis,2785
5,Osteoporosis,2786
19,Osteoporosis,2787
1,Osteoporosis,2788
108,Osteoporosis,2790
2,Osteoporosis,2791
6,Osteoporosis,2792
1,Osteoporosis,2793
6,Osteoporosis,2794
143,Osteoporosis,2795
3,Osteoporosis,2797
6,Osteoporosis,2798
31,Osteoporosis,2799
121,Osteoporosis,2800
37,Osteoporosis,2804
2,Osteoporosis,2805
13,Osteoporosis,2806
1,Osteoporosis,2809
2,Osteoporosis,2810
1,Osteoporosis,2817
1,Osteoporosis,2818
5,Osteoporosis,2820
20,Osteoporosis,2821
27,Osteoporosis,2824
1,Osteoporosis,2828
23,Osteoporosis,2829
171,Osteoporosis,2830
6,Osteoporosis,2831
7,Osteoporosis,2832
2,Osteoporosis,2833
7,Osteoporosis,2834
24,Osteoporosis,2835
1,Osteoporosis,2839
11,Osteoporosis,2840
3,Osteoporosis,2842
11,Osteoporosis,2843
14,Osteoporosis,2844
2,Osteoporosis,2845
3,Osteoporosis,2847
18,Osteoporosis,2848
6,Osteoporosis,2849
32,Osteoporosis,2850
2,Osteoporosis,2864
2,Osteoporosis,2866
2,Osteoporosis,2868
19,Osteoporosis,2870
36,Osteoporosis,2871
1,Osteoporosis,2875
1,Osteoporosis,2877
1,Osteoporosis,2878
7,Osteoporosis,2880
1,Osteoporosis,2954
9,Osteoporosis,3000
2,Osteoporosis,3002
5,Osteoporosis,3003
7,Osteoporosis,3004
3,Osteoporosis,3008
35,Osteoporosis,3011
33,Osteoporosis,3012
45,Osteoporosis,3013
24,Osteoporosis,3015
10,Osteoporosis,3016
59,Osteoporosis,3018
18,Osteoporosis,3019
104,Osteoporosis,3020
207,Osteoporosis,3021
10,Osteoporosis,3022
39,Osteoporosis,3023
1,Osteoporosis,3024
39,Osteoporosis,3025
58,Osteoporosis,3028
41,Osteoporosis,3029
120,Osteoporosis,3030
38,Osteoporosis,3031
51,Osteoporosis,3032
55,Osteoporosis,3033
40,Osteoporosis,3034
9,Osteoporosis,3036
28,Osteoporosis,3037
66,Osteoporosis,3038
47,Osteoporosis,3039
28,Osteoporosis,3040
28,Osteoporosis,3041
40,Osteoporosis,3042
47,Osteoporosis,3043
151,Osteoporosis,3044
176,Osteoporosis,3046
44,Osteoporosis,3047
13,Osteoporosis,3048
1,Osteoporosis,3049
25,Osteoporosis,3051
13,Osteoporosis,3052
5,Osteoporosis,3053
14,Osteoporosis,3054
4,Osteoporosis,3055
29,Osteoporosis,3056
12,Osteoporosis,3057
106,Osteoporosis,3058
26,Osteoporosis,3059
79,Osteoporosis,3060
26,Osteoporosis,3061
52,Osteoporosis,3064
8,Osteoporosis,3065
3,Osteoporosis,3066
6,Osteoporosis,3067
22,Osteoporosis,3068
1,Osteoporosis,3069
70,Osteoporosis,3070
45,Osteoporosis,3071
95,Osteoporosis,3072
148,Osteoporosis,3073
46,Osteoporosis,3074
48,Osteoporosis,3075
36,Osteoporosis,3076
22,Osteoporosis,3078
43,Osteoporosis,3079
10,Osteoporosis,3081
75,Osteoporosis,3082
48,Osteoporosis,3083
71,Osteoporosis,3084
21,Osteoporosis,3085
29,Osteoporosis,3087
69,Osteoporosis,3088
37,Osteoporosis,3089
1,Osteoporosis,3090
1,Osteoporosis,3091
17,Osteoporosis,3093
31,Osteoporosis,3094
31,Osteoporosis,3095
7,Osteoporosis,3096
2,Osteoporosis,3097
9,Osteoporosis,3099
24,Osteoporosis,3101
22,Osteoporosis,3102
34,Osteoporosis,3103
72,Osteoporosis,3104
65,Osteoporosis,3105
37,Osteoporosis,3106
56,Osteoporosis,3107
62,Osteoporosis,3108
95,Osteoporosis,3109
69,Osteoporosis,3111
4,Osteoporosis,3113
1,Osteoporosis,3114
1,Osteoporosis,3115
6,Osteoporosis,3116
3,Osteoporosis,3120
48,Osteoporosis,3121
61,Osteoporosis,3122
14,Osteoporosis,3123
48,Osteoporosis,3124
38,Osteoporosis,3125
18,Osteoporosis,3126
30,Osteoporosis,3127
30,Osteoporosis,3128
9,Osteoporosis,3129
141,Osteoporosis,3130
125,Osteoporosis,3131
25,Osteoporosis,3132
52,Osteoporosis,3133
23,Osteoporosis,3134
36,Osteoporosis,3135
54,Osteoporosis,3136
54,Osteoporosis,3137
12,Osteoporosis,3138
15,Osteoporosis,3139
27,Osteoporosis,3140
24,Osteoporosis,3141
11,Osteoporosis,3142
13,Osteoporosis,3143
25,Osteoporosis,3144
20,Osteoporosis,3145
55,Osteoporosis,3146
57,Osteoporosis,3147
11,Osteoporosis,3148
115,Osteoporosis,3149
161,Osteoporosis,3150
11,Osteoporosis,3151
72,Osteoporosis,3152
20,Osteoporosis,3153
5,Osteoporosis,3154
38,Osteoporosis,3155
68,Osteoporosis,3156
2,Osteoporosis,3159
5,Osteoporosis,3160
22,Osteoporosis,3161
45,Osteoporosis,3162
75,Osteoporosis,3163
98,Osteoporosis,3165
42,Osteoporosis,3166
22,Osteoporosis,3167
60,Osteoporosis,3168
41,Osteoporosis,3169
59,Osteoporosis,3170
63,Osteoporosis,3171
35,Osteoporosis,3172
42,Osteoporosis,3173
72,Osteoporosis,3174
103,Osteoporosis,3175
15,Osteoporosis,3177
100,Osteoporosis,3178
9,Osteoporosis,3179
20,Osteoporosis,3180
22,Osteoporosis,3181
2,Osteoporosis,3182
12,Osteoporosis,3183
6,Osteoporosis,3184
27,Osteoporosis,3185
22,Osteoporosis,3186
47,Osteoporosis,3187
22,Osteoporosis,3188
16,Osteoporosis,3189
23,Osteoporosis,3190
3,Osteoporosis,3191
58,Osteoporosis,3192
24,Osteoporosis,3193
49,Osteoporosis,3194
35,Osteoporosis,3195
64,Osteoporosis,3196
3,Osteoporosis,3197
19,Osteoporosis,3198
60,Osteoporosis,3199
15,Osteoporosis,3201
3,Osteoporosis,3202
50,Osteoporosis,3204
8,Osteoporosis,3205
12,Osteoporosis,3206
21,Osteoporosis,3207
2,Osteoporosis,3211
33,Osteoporosis,3212
62,Osteoporosis,3214
33,Osteoporosis,3215
101,Osteoporosis,3216
7,Osteoporosis,3218
48,Osteoporosis,3219
7,Osteoporosis,3220
9,Osteoporosis,3221
52,Osteoporosis,3222
35,Osteoporosis,3223
2,Osteoporosis,3224
34,Osteoporosis,3226
3,Osteoporosis,3227
42,Osteoporosis,3228
6,Osteoporosis,3233
1,Osteoporosis,3236
2,Osteoporosis,3239
1,Osteoporosis,3240
1,Osteoporosis,3241
2,Osteoporosis,3242
2,Osteoporosis,3243
14,Osteoporosis,3249
69,Osteoporosis,3250
4,Osteoporosis,3251
1,Osteoporosis,3254
24,Osteoporosis,3260
22,Osteoporosis,3264
6,Osteoporosis,3265
23,Osteoporosis,3266
3,Osteoporosis,3268
1,Osteoporosis,3269
21,Osteoporosis,3272
1,Osteoporosis,3273
4,Osteoporosis,3274
3,Osteoporosis,3276
4,Osteoporosis,3277
2,Osteoporosis,3278
2,Osteoporosis,3279
224,Osteoporosis,3280
1,Osteoporosis,3281
1,Osteoporosis,3282
1,Osteoporosis,3283
28,Osteoporosis,3284
6,Osteoporosis,3285
2,Osteoporosis,3286
2,Osteoporosis,3287
4,Osteoporosis,3289
3,Osteoporosis,3293
4,Osteoporosis,3294
103,Osteoporosis,3300
3,Osteoporosis,3301
3,Osteoporosis,3302
32,Osteoporosis,3304
73,Osteoporosis,3305
1,Osteoporosis,3310
10,Osteoporosis,3311
5,Osteoporosis,3312
2,Osteoporosis,3314
14,Osteoporosis,3318
2,Osteoporosis,3319
1,Osteoporosis,3322
4,Osteoporosis,3325
2,Osteoporosis,3328
1,Osteoporosis,3331
2,Osteoporosis,3333
2,Osteoporosis,3334
2,Osteoporosis,3335
50,Osteoporosis,3337
33,Osteoporosis,3338
49,Osteoporosis,3340
2,Osteoporosis,3341
17,Osteoporosis,3342
1,Osteoporosis,3345
217,Osteoporosis,3350
16,Osteoporosis,3351
34,Osteoporosis,3352
115,Osteoporosis,3355
82,Osteoporosis,3356
18,Osteoporosis,3357
2,Osteoporosis,3360
6,Osteoporosis,3361
2,Osteoporosis,3363
2,Osteoporosis,3364
3,Osteoporosis,3371
15,Osteoporosis,3373
62,Osteoporosis,3377
4,Osteoporosis,3379
99,Osteoporosis,3380
5,Osteoporosis,3381
2,Osteoporosis,3384
1,Osteoporosis,3385
